"timestamp","distance","accumulated_power","enhanced_speed","enhanced_altitude","power","vertical_oscillation","stance_time_percent","stance_time","vertical_ratio","stance_time_balance","step_length","heart_rate","cadence","activity_type","fractional_cadence","run_id","context","geometry"
2025-10-12 10:08:28,399.33,41225,2.902,205.8,290,105,655.35,296,9.17,655.35,1145,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704602.31891247, 1113760.0295788)
2025-10-12 10:08:29,401.97,41518,2.921,205.8,293,103.6,655.35,291,9.11,655.35,1137,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704600.62327538, 1113758.10850934)
2025-10-12 10:08:30,404.7,41812,2.921,205.8,294,103.6,655.35,291,9.11,655.35,1137,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704598.64053431, 1113755.94018486)
2025-10-12 10:08:31,407.87,42102,2.874,206,290,102.8,655.35,292,9.18,655.35,1119,138,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704596.61597991, 1113753.19334983)
2025-10-12 10:08:32,410.96,42392,2.874,205.8,290,102.8,655.35,292,9.18,655.35,1119,138,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704594.80089045, 1113751.06519777)
2025-10-12 10:08:33,413.81,42684,2.893,205.8,292,103,655.35,292,9.14,655.35,1126,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704593.48514647, 1113748.51698437)
2025-10-12 10:08:34,417.28,42979,2.911,205.8,295,103.6,655.35,291,9.13,655.35,1134,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704591.68561555, 1113745.11237379)
2025-10-12 10:08:35,421.13,43276,2.911,205.8,297,103.6,655.35,291,9.13,655.35,1134,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704590.32202598, 1113741.58482092)
2025-10-12 10:08:36,424.86,43583,2.967,206,307,104.5,655.35,290,9.04,655.35,1156,138,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704589.05492656, 1113738.46897812)
2025-10-12 10:08:37,427.73,43905,3.06,206,322,106.2,655.35,288,8.9,655.35,1192,138,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704588.33469494, 1113735.93104623)
2025-10-12 10:08:38,430.82,44235,3.116,206,330,107.5,655.35,286,8.85,655.35,1214,139,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704587.2992954, 1113732.52098978)
2025-10-12 10:08:39,433.47,44566,3.116,206,331,107.5,655.35,286,8.85,655.35,1214,139,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704586.89330558, 1113729.78346069)
2025-10-12 10:08:40,436.32,44894,3.116,205.8,328,107.5,655.35,286,8.85,655.35,1214,139,78,"running",0,"Ascona_Locarno_10k","race",c(2704587.19661437, 1113727.21660203)
2025-10-12 10:08:41,439.08,45214,3.107,205.8,320,105.4,655.35,282,8.82,655.35,1195,139,78,"running",0,"Ascona_Locarno_10k","race",c(2704586.91341079, 1113724.11774442)
2025-10-12 10:08:42,442.34,45531,3.098,205.8,317,105.3,655.35,282,8.84,655.35,1191,139,78,"running",0,"Ascona_Locarno_10k","race",c(2704586.77840329, 1113720.68595445)
2025-10-12 10:08:43,444.91,45848,3.088,205.8,317,104.8,655.35,283,8.83,655.35,1187,139,78,"running",0,"Ascona_Locarno_10k","race",c(2704587.2040968, 1113718.53125251)
2025-10-12 10:08:44,447.78,46161,3.051,205.8,313,104.1,655.35,284,8.87,655.35,1173,140,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704587.67743422, 1113715.49205065)
2025-10-12 10:08:45,451.1,46468,2.986,205.8,307,105.1,655.35,289,9.03,655.35,1163,140,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704588.15330531, 1113711.93101829)
2025-10-12 10:08:46,454.08,46775,2.986,205.8,307,105.1,655.35,289,9.03,655.35,1163,140,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704588.33620061, 1113709.21297406)
2025-10-12 10:08:47,457.03,47087,3.032,205.8,312,105.9,655.35,288,8.96,655.35,1181,140,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704589.29377123, 1113706.62945229)
2025-10-12 10:08:48,460,47398,3.032,205.6,311,105.9,655.35,288,8.96,655.35,1181,140,78,"running",0,"Ascona_Locarno_10k","race",c(2704590.22134993, 1113703.53285782)
2025-10-12 10:08:49,462.63,47709,3.023,205.6,311,103.9,655.35,284,8.93,655.35,1162,140,78,"running",0,"Ascona_Locarno_10k","race",c(2704591.46421911, 1113700.92630392)
2025-10-12 10:08:50,465.81,48020,3.023,205.6,311,103.9,655.35,284,8.93,655.35,1162,140,78,"running",0,"Ascona_Locarno_10k","race",c(2704592.44752366, 1113698.35254603)
2025-10-12 10:08:51,468.8,48328,3.014,205.6,308,103.4,655.35,285,8.92,655.35,1159,140,78,"running",0,"Ascona_Locarno_10k","race",c(2704594.13912687, 1113695.63258994)
2025-10-12 10:08:52,472.2,48636,3.014,205.6,308,103.4,655.35,285,8.92,655.35,1159,141,78,"running",0,"Ascona_Locarno_10k","race",c(2704595.71027719, 1113692.38868053)
2025-10-12 10:08:53,475.13,48944,3.014,205.6,308,103.4,655.35,285,8.92,655.35,1159,141,78,"running",0,"Ascona_Locarno_10k","race",c(2704597.68243463, 1113690.67072148)
2025-10-12 10:08:54,477.89,49254,3.032,205.6,310,104,655.35,284,8.91,655.35,1166,141,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704599.56075336, 1113689.13752663)
2025-10-12 10:08:55,480.98,49566,3.032,205.6,312,105.9,655.35,288,8.96,655.35,1181,140,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704601.65743132, 1113686.58299209)
2025-10-12 10:08:56,483.76,49876,3.023,205.6,310,105.4,655.35,289,8.95,655.35,1177,141,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704603.62304106, 1113684.11938716)
2025-10-12 10:08:57,485.92,50185,3.014,205.6,309,105.3,655.35,289,8.97,655.35,1174,141,76,"running",0,"Ascona_Locarno_10k","race",c(2704603.83444871, 1113681.6254959)
2025-10-12 10:08:58,488.44,50496,3.014,205.6,311,107.4,655.35,293,9.02,655.35,1189,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704604.19168115, 1113679.31118685)
2025-10-12 10:08:59,490.95,50804,2.976,205.6,308,108.3,655.35,299,9.1,655.35,1190,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704604.23511072, 1113676.79575704)
2025-10-12 10:09:00,493.54,51111,2.967,205.6,307,108.2,655.35,299,9.12,655.35,1186,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704603.91653013, 1113674.2461195)
2025-10-12 10:09:01,496.15,51415,2.948,205.6,304,107.6,655.35,300,9.12,655.35,1179,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704603.50358736, 1113671.53642667)
2025-10-12 10:09:02,499.03,51718,2.948,205.6,303,107.6,655.35,300,9.12,655.35,1179,140,75,"running",0,"Ascona_Locarno_10k","race",c(2704602.62377746, 1113668.86526932)
2025-10-12 10:09:03,502.29,52019,2.939,205.6,301,107.5,655.35,300,9.14,655.35,1175,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704601.62162138, 1113666.15472309)
2025-10-12 10:09:04,505.63,52319,2.939,205.4,300,107.5,655.35,300,9.14,655.35,1175,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704599.59245455, 1113662.92321023)
2025-10-12 10:09:05,509.19,52618,2.939,205.4,299,107.5,655.35,300,9.14,655.35,1175,141,76,"running",0,"Ascona_Locarno_10k","race",c(2704598.32441646, 1113660.23603182)
2025-10-12 10:09:06,514.5,52914,2.939,205.2,296,105.8,655.35,295,9.12,655.35,1160,141,76,"running",0,"Ascona_Locarno_10k","race",c(2704594.012532, 1113657.20741073)
2025-10-12 10:09:07,517.56,53211,2.948,205.2,297,105.9,655.35,295,9.1,655.35,1163,141,76,"running",0,"Ascona_Locarno_10k","race",c(2704590.65661102, 1113656.18960074)
2025-10-12 10:09:08,520.49,53507,2.948,205.2,296,105.9,655.35,295,9.1,655.35,1163,141,76,"running",0,"Ascona_Locarno_10k","race",c(2704587.78910675, 1113655.38524592)
2025-10-12 10:09:09,523.35,53803,2.958,205.2,296,106,655.35,295,9.08,655.35,1167,142,76,"running",0,"Ascona_Locarno_10k","race",c(2704585.30813845, 1113653.94454123)
2025-10-12 10:09:10,525.61,54101,2.967,205.2,298,106.5,655.35,294,9.09,655.35,1171,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704583.83423982, 1113652.67964747)
2025-10-12 10:09:11,528.11,54399,2.967,205.4,298,108.2,655.35,299,9.12,655.35,1186,141,75,"running",0,"Ascona_Locarno_10k","race",c(2704581.88466716, 1113650.83807302)
2025-10-12 10:09:12,530.69,54693,2.93,205.6,294,107.4,655.35,300,9.16,655.35,1171,142,75,"running",0,"Ascona_Locarno_10k","race",c(2704579.84515362, 1113649.33043734)
2025-10-12 10:09:13,533.11,54988,2.911,205.8,295,106.8,655.35,301,9.17,655.35,1164,142,75,"running",0,"Ascona_Locarno_10k","race",c(2704577.67846891, 1113648.06290604)
2025-10-12 10:09:14,535.59,55285,2.893,206,297,106.6,655.35,301,9.21,655.35,1157,142,76,"running",0,"Ascona_Locarno_10k","race",c(2704575.83282519, 1113646.57725647)
2025-10-12 10:09:15,538.36,55581,2.874,206.2,296,104.3,655.35,297,9.19,655.35,1134,142,76,"running",0,"Ascona_Locarno_10k","race",c(2704573.30702106, 1113645.10782534)
2025-10-12 10:09:16,541.44,55878,2.855,206.4,297,104.1,655.35,297,9.24,655.35,1127,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704570.23381678, 1113644.21605594)
2025-10-12 10:09:17,543.98,56176,2.846,206.6,298,102.1,655.35,293,9.21,655.35,1108,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704567.90952232, 1113643.07627648)
2025-10-12 10:09:18,547.06,56478,2.846,206.6,302,102.1,655.35,293,9.21,655.35,1108,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704565.64243728, 1113641.24786577)
2025-10-12 10:09:19,549.88,56785,2.855,206.8,307,102.2,655.35,293,9.19,655.35,1112,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704563.23636038, 1113639.59412162)
2025-10-12 10:09:20,552.39,57097,2.855,207,312,102.2,655.35,293,9.19,655.35,1112,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704561.70278395, 1113637.28445496)
2025-10-12 10:09:21,554.87,57413,2.846,207.2,316,102.1,655.35,293,9.21,655.35,1108,142,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704560.82367703, 1113635.32157405)
2025-10-12 10:09:22,557.47,57733,2.837,207.4,320,102,655.35,293,9.23,655.35,1105,143,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704559.70695126, 1113632.86999502)
2025-10-12 10:09:23,560.49,58065,2.818,207.6,332,101.4,655.35,294,9.24,655.35,1097,143,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704557.97245984, 1113629.82064655)
2025-10-12 10:09:24,563.36,58409,2.818,207.8,344,101.4,655.35,294,9.24,655.35,1097,143,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704557.27724738, 1113626.95697903)
2025-10-12 10:09:25,565.7,58763,2.818,208,354,101.4,655.35,294,9.24,655.35,1097,143,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704557.42020787, 1113624.67624636)
2025-10-12 10:09:26,567.76,59127,2.818,208.2,364,101.4,655.35,294,9.24,655.35,1097,143,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704557.69753865, 1113622.86379172)
2025-10-12 10:09:27,569.67,59498,2.809,208.4,371,103.2,655.35,298,9.31,655.35,1108,144,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704556.85533773, 1113621.01337855)
2025-10-12 10:09:28,571.39,59872,2.79,208.4,374,101.1,655.35,294,9.3,655.35,1086,144,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704555.8437513, 1113619.59804397)
2025-10-12 10:09:29,573.74,60247,2.762,208.6,375,100.4,655.35,295,9.33,655.35,1076,144,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704553.76015251, 1113617.64233579)
2025-10-12 10:09:30,577.3,60622,2.753,208.6,375,100.3,655.35,295,9.35,655.35,1072,144,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704550.58564512, 1113615.49073879)
2025-10-12 10:09:31,580.67,60997,2.753,208.6,375,100.3,655.35,295,9.35,655.35,1072,145,76,"running",0.5,"Ascona_Locarno_10k","race",c(2704547.74931413, 1113614.37940824)
2025-10-12 10:09:32,583.89,61371,2.753,208.6,374,100.3,655.35,295,9.35,655.35,1072,145,79,"running",0,"Ascona_Locarno_10k","race",c(2704545.29384771, 1113612.58503148)
2025-10-12 10:09:33,587.56,61768,2.939,208.6,397,100.5,655.35,282,9.01,655.35,1116,145,79,"running",0,"Ascona_Locarno_10k","race",c(2704541.79319112, 1113611.32245289)
2025-10-12 10:09:34,591.07,62171,3.004,208.6,403,101.5,655.35,281,8.9,655.35,1140,146,79,"running",0,"Ascona_Locarno_10k","race",c(2704538.66547825, 1113609.46056435)
2025-10-12 10:09:35,593.94,62584,3.107,208.6,413,103.5,655.35,278,8.77,655.35,1179,146,78,"running",0,"Ascona_Locarno_10k","race",c(2704536.39974438, 1113608.30316935)
2025-10-12 10:09:36,596.55,62993,3.107,208.8,409,105.4,655.35,282,8.82,655.35,1195,146,78,"running",0,"Ascona_Locarno_10k","race",c(2704534.0716892, 1113607.00491224)
2025-10-12 10:09:37,599.82,63359,2.911,208.6,366,101.7,655.35,287,9.08,655.35,1119,146,78,"running",0,"Ascona_Locarno_10k","race",c(2704530.85970369, 1113605.52366027)
2025-10-12 10:09:38,602.81,63719,2.893,208.6,360,101.1,655.35,288,9.09,655.35,1112,146,78,"running",0,"Ascona_Locarno_10k","race",c(2704527.95626588, 1113604.92373636)
2025-10-12 10:09:39,605.88,64075,2.893,208.8,356,101.1,655.35,288,9.09,655.35,1112,147,78,"running",0,"Ascona_Locarno_10k","race",c(2704525.18063933, 1113604.04644339)
2025-10-12 10:09:40,609.39,64427,2.902,208.8,352,101.6,655.35,287,9.1,655.35,1116,147,78,"running",0,"Ascona_Locarno_10k","race",c(2704521.55397431, 1113603.33153449)
2025-10-12 10:09:41,612.82,64773,2.902,208.8,346,101.6,655.35,287,9.1,655.35,1116,147,78,"running",0,"Ascona_Locarno_10k","race",c(2704518.18827969, 1113602.12721309)
2025-10-12 10:09:42,615.75,65124,2.967,208.8,351,102.6,655.35,286,8.99,655.35,1141,147,78,"running",0,"Ascona_Locarno_10k","race",c(2704515.66574668, 1113601.21701387)
2025-10-12 10:09:43,619.18,65471,2.976,208.6,347,103.1,655.35,285,9,655.35,1144,147,78,"running",0,"Ascona_Locarno_10k","race",c(2704512.50478038, 1113600.15601505)
2025-10-12 10:09:44,623,65816,3.004,208.6,345,103.3,655.35,285,8.94,655.35,1155,147,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704508.57869397, 1113599.15637355)
2025-10-12 10:09:45,625.9,66158,3.014,208.6,342,103.4,655.35,285,8.92,655.35,1159,147,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704505.85115139, 1113598.49426011)
2025-10-12 10:09:46,629.17,66498,3.051,208.6,340,104.1,655.35,284,8.87,655.35,1173,147,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704503.00539339, 1113597.17776619)
2025-10-12 10:09:47,632.87,66833,3.051,208.6,335,104.1,655.35,284,8.87,655.35,1173,147,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704499.28922231, 1113596.39609264)
2025-10-12 10:09:48,636.03,67165,3.06,208.8,332,104.6,655.35,283,8.89,655.35,1177,148,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704496.05206476, 1113595.62268299)
2025-10-12 10:09:49,639.66,67500,3.088,208.8,335,104.8,655.35,283,8.83,655.35,1187,148,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704493.04307409, 1113594.76001839)
2025-10-12 10:09:50,643.46,67831,3.088,208.8,331,103,655.35,279,8.78,655.35,1172,148,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704489.60910276, 1113593.75955749)
2025-10-12 10:09:51,646.64,68164,3.107,208.8,333,103.5,655.35,278,8.77,655.35,1179,148,79,"running",0,"Ascona_Locarno_10k","race",c(2704485.98217832, 1113594.93645935)
2025-10-12 10:09:52,649.79,68500,3.135,209,336,103.7,655.35,278,8.71,655.35,1190,148,79,"running",0,"Ascona_Locarno_10k","race",c(2704483.07482874, 1113594.18738275)
2025-10-12 10:09:53,653.01,68837,3.144,209,337,106.1,655.35,281,8.77,655.35,1209,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704479.96986265, 1113593.25783532)
2025-10-12 10:09:54,656.16,69173,3.144,209,336,106.1,655.35,281,8.77,655.35,1209,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704477.1660823, 1113592.5105476)
2025-10-12 10:09:55,659.23,69509,3.144,209,336,106.1,655.35,281,8.77,655.35,1209,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704473.65206673, 1113592.02127046)
2025-10-12 10:09:56,661.78,69844,3.135,209.2,335,105.6,655.35,282,8.76,655.35,1205,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704471.45628139, 1113591.3124269)
2025-10-12 10:09:57,665.02,70179,3.135,209.2,335,105.6,655.35,282,8.76,655.35,1205,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704468.26727389, 1113589.99934998)
2025-10-12 10:09:58,667.79,70510,3.116,209.2,331,105.5,655.35,282,8.8,655.35,1198,149,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704465.49821827, 1113588.74011152)
2025-10-12 10:09:59,670.74,70839,3.116,209.2,329,105.5,655.35,282,8.8,655.35,1198,149,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704462.85766127, 1113587.53900495)
2025-10-12 10:10:00,673.97,71164,3.098,209,325,105.3,655.35,282,8.84,655.35,1191,149,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704460.20929692, 1113586.03955116)
2025-10-12 10:10:01,677.34,71487,3.098,209,323,105.3,655.35,282,8.84,655.35,1191,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704456.78254345, 1113584.61987037)
2025-10-12 10:10:02,680.91,71807,3.088,209,320,104.8,655.35,283,8.83,655.35,1187,149,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704453.47359058, 1113583.12766899)
2025-10-12 10:10:03,684.3,72125,3.098,209,318,105.3,655.35,282,8.84,655.35,1191,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704450.86957062, 1113581.68489895)
2025-10-12 10:10:04,687.4,72443,3.116,209,318,105.5,655.35,282,8.8,655.35,1198,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704447.98656006, 1113580.27459717)
2025-10-12 10:10:05,690.32,72759,3.116,209,316,105.5,655.35,282,8.8,655.35,1198,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704445.04175623, 1113579.06825353)
2025-10-12 10:10:06,693.06,73076,3.116,209,317,105.5,655.35,282,8.8,655.35,1198,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704442.70430665, 1113577.93761532)
2025-10-12 10:10:07,696.31,73391,3.107,209,315,105.4,655.35,282,8.82,655.35,1195,151,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704439.71173002, 1113576.49747128)
2025-10-12 10:10:08,699.7,73705,3.098,209.2,314,105.3,655.35,282,8.84,655.35,1191,151,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704436.19974049, 1113575.51433447)
2025-10-12 10:10:09,703,74021,3.098,209.2,316,105.3,655.35,282,8.84,655.35,1191,151,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704433.51124056, 1113574.08875416)
2025-10-12 10:10:10,706.05,74340,3.107,209.2,319,105.4,655.35,282,8.82,655.35,1195,150,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704431.05721954, 1113572.58334402)
2025-10-12 10:10:11,708.9,74662,3.116,209.4,322,105.5,655.35,282,8.8,655.35,1198,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704428.37856242, 1113570.96223291)
2025-10-12 10:10:12,711.68,74985,3.116,209.4,323,105.5,655.35,282,8.8,655.35,1198,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704426.00547895, 1113569.64460347)
2025-10-12 10:10:13,714.76,75308,3.107,209.4,323,103.5,655.35,278,8.77,655.35,1179,151,79,"running",0,"Ascona_Locarno_10k","race",c(2704423.70157197, 1113567.69446304)
2025-10-12 10:10:14,717.92,75633,3.098,209.4,325,103,655.35,279,8.76,655.35,1176,151,79,"running",0,"Ascona_Locarno_10k","race",c(2704420.7604503, 1113566.27385372)
2025-10-12 10:10:15,720.92,75960,3.098,209.6,327,103,655.35,279,8.76,655.35,1176,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704417.98971779, 1113564.73503301)
2025-10-12 10:10:16,723.7,76287,3.098,209.6,327,103,655.35,279,8.76,655.35,1176,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704415.82650161, 1113563.26259849)
2025-10-12 10:10:17,727.04,76614,3.088,209.6,327,104.8,655.35,283,8.83,655.35,1187,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704412.86558417, 1113561.4875231)
2025-10-12 10:10:18,730.39,76941,3.088,209.6,327,103,655.35,279,8.78,655.35,1172,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704409.7794264, 1113559.84075943)
2025-10-12 10:10:19,733.2,77271,3.088,209.6,330,104.8,655.35,283,8.83,655.35,1187,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704407.74711555, 1113558.28671111)
2025-10-12 10:10:20,736.23,77601,3.088,209.6,330,104.8,655.35,283,8.83,655.35,1187,151,78,"running",0.5,"Ascona_Locarno_10k","race",c(2704405.39531724, 1113556.48485939)
2025-10-12 10:10:21,739.29,77931,3.088,209.6,330,104.8,655.35,283,8.83,655.35,1187,151,79,"running",0,"Ascona_Locarno_10k","race",c(2704402.65384051, 1113554.75084722)
2025-10-12 10:10:22,742.05,78260,3.088,209.6,329,103,655.35,279,8.78,655.35,1172,151,79,"running",0,"Ascona_Locarno_10k","race",c(2704400.34804581, 1113553.28528066)
2025-10-12 10:10:23,744.46,78589,3.079,209.6,329,102.9,655.35,279,8.8,655.35,1169,151,79,"running",0,"Ascona_Locarno_10k","race",c(2704398.53164586, 1113551.97725457)
2025-10-12 10:10:24,747.22,78917,3.07,209.8,328,102.8,655.35,279,8.82,655.35,1165,152,78,"running",0,"Ascona_Locarno_10k","race",c(2704396.16288275, 1113550.40809366)
2025-10-12 10:10:25,750.36,79245,3.06,209.8,328,104.6,655.35,283,8.89,655.35,1177,151,78,"running",0,"Ascona_Locarno_10k","race",c(2704393.12042215, 1113548.85528337)
2025-10-12 10:10:26,752.92,79573,3.051,209.8,328,104.1,655.35,284,8.87,655.35,1173,151,78,"running",0,"Ascona_Locarno_10k","race",c(2704391.1538511, 1113547.61922553)
2025-10-12 10:10:27,755.67,79901,3.051,210,328,104.1,655.35,284,8.87,655.35,1173,152,78,"running",0,"Ascona_Locarno_10k","race",c(2704388.98639631, 1113546.01625926)
2025-10-12 10:10:28,758.67,80226,3.042,210,325,104.1,655.35,284,8.89,655.35,1169,151,78,"running",0,"Ascona_Locarno_10k","race",c(2704386.39737831, 1113544.45262658)
2025-10-12 10:10:29,761.77,80547,3.032,210,321,104,655.35,284,8.91,655.35,1166,151,78,"running",0,"Ascona_Locarno_10k","race",c(2704383.40316689, 1113543.10567447)
2025-10-12 10:10:30,764.68,80867,3.023,210,320,103.9,655.35,284,8.93,655.35,1162,152,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704381.3356959, 1113541.33668835)
2025-10-12 10:10:31,767.47,81189,3.023,209.8,322,105.4,655.35,289,8.95,655.35,1177,151,77,"running",0.5,"Ascona_Locarno_10k","race",c(2704379.14608807, 1113539.89177006)
